"product_class_id","product_id","brand_name","product_name","SKU","SRP","gross_weight","net_weight","recyclable_package","low_fat","units_per_case","cases_per_pallet","shelf_width","shelf_height","shelf_depth"
12,1489,"Fort West","Fort West Low Fat Chips",18948981165.00,NT$1.73,13.30,11.30,1,0,12,11,9.74,9.82,18.90
82,1490,"Fort West","Fort West Sesame Crackers",24716899991.00,NT$1.40,9.14,6.14,0,1,33,12,18.70,9.79,17.10
45,1491,"Fort West","Fort West Frosted Cookies",76628169417.00,NT$2.58,17.10,14.10,0,1,26,10,21.30,12.80,19.00
109,1492,"Fort West","Fort West Dried Apples",51633854508.00,NT$1.52,12.40,10.30,1,1,23,13,8.44,13.80,17.40
109,1493,"Fort West","Fort West Apple Fruit Roll",72782890200.00,NT$3.96,6.78,4.78,0,1,13,11,20.60,9.32,8.57
109,1494,"Fort West","Fort West Strawberry Fruit Roll",47741368412.00,NT$1.68,18.40,15.30,0,1,17,8,11.40,18.10,16.80
109,1495,"Fort West","Fort West Raspberry Fruit Roll",38128170371.00,NT$3.48,15.30,12.30,1,1,12,12,16.20,9.09,12.50
109,1496,"Fort West","Fort West Grape Fruit Roll",41609387993.00,NT$2.47,20.10,19.10,0,0,34,11,13.70,7.48,12.90
109,1497,"Fort West","Fort West Dried Dates",67331826090.00,NT$3.29,12.10,10.10,0,0,16,9,16.20,21.60,19.70
109,1498,"Fort West","Fort West Raisins",40050809979.00,NT$2.30,8.32,6.31,0,0,23,8,7.94,4.99,12.80
109,1499,"Fort West","Fort West Golden Raisins",58913144469.00,NT$1.39,7.18,6.17,0,0,14,9,4.74,22.90,17.60
109,1500,"Fort West","Fort West Dried Apricots",66967764496.00,NT$2.41,9.79,8.78,1,1,19,11,8.07,6.74,13.60
84,1501,"Fort West","Fort West Frosted Donuts",55067865252.00,NT$2.52,10.00,8.00,1,0,32,10,10.40,21.40,17.90
36,1502,"Gulf Coast","Gulf Coast Tasty Candy Bar",21143210530.00,NT$2.81,7.11,6.11,1,1,3,11,8.06,9.32,10.70
36,1503,"Gulf Coast","Gulf Coast Mint Chocolate Bar",44578947424.00,NT$2.94,21.90,19.80,1,0,22,6,16.10,19.50,20.40
36,1504,"Gulf Coast","Gulf Coast Malted Milk Balls",15011230111.00,NT$1.59,21.80,19.70,1,0,10,11,6.15,3.18,17.30
36,1505,"Gulf Coast","Gulf Coast Semi-Sweet Chocolate Bar",97684733271.00,NT$2.75,14.70,11.60,0,0,3,10,13.30,8.52,13.90
37,1506,"Gulf Coast","Gulf Coast Bubble Gum",13452652096.00,NT$3.43,13.20,10.10,0,0,5,11,16.00,6.46,21.30
38,1507,"Gulf Coast","Gulf Coast Spicy Mints",65363921523.00,NT$1.84,18.90,16.80,1,0,14,8,7.00,19.30,8.90
38,1508,"Gulf Coast","Gulf Coast Mints",40369606614.00,NT$3.54,10.90,7.89,1,0,33,13,18.40,14.60,3.27
36,1509,"Gulf Coast","Gulf Coast White Chocolate Bar",61518642306.00,NT$2.98,19.30,17.20,1,0,24,12,3.98,9.94,15.00
5,1510,"Jardon","Jardon Ravioli",95762093663.00,NT$0.96,17.70,15.70,1,1,9,7,8.47,16.70,12.30
5,1511,"Jardon","Jardon Manicotti",49561676383.00,NT$1.20,11.50,9.50,1,1,22,5,11.90,14.40,18.50
5,1512,"Jardon","Jardon Spaghetti",53042894005.00,NT$0.54,13.70,10.60,1,0,28,13,12.80,12.60,9.81
57,1513,"Jardon","Jardon Thai Rice",78765332102.00,NT$1.90,13.50,11.50,1,0,33,5,14.30,12.90,9.26
57,1514,"Jardon","Jardon Rice Medly",51484315991.00,NT$0.58,17.40,14.30,0,0,32,11,5.02,22.30,14.90
43,1515,"Top Measure","Top Measure Imported Beer",70346650481.00,NT$1.10,11.80,9.80,1,0,28,13,17.00,8.90,11.00
44,1516,"Top Measure","Top Measure Light Wine",78401270508.00,NT$3.36,10.00,9.00,0,0,35,13,8.01,13.20,16.60
44,1517,"Top Measure","Top Measure Chardonnay Wine",66501371264.00,NT$0.58,12.20,11.10,1,0,28,11,11.00,4.56,10.80
44,1518,"Top Measure","Top Measure Chablis Wine",43793757557.00,NT$3.52,10.40,7.39,1,0,34,11,22.00,8.88,16.30
44,1519,"Top Measure","Top Measure Merlot Wine",67229494452.00,NT$0.81,17.30,16.20,1,0,16,10,14.50,3.79,4.24
44,1520,"Top Measure","Top Measure Chardonnay",92542605996.00,NT$2.31,7.38,4.38,0,0,10,8,3.01,3.09,22.30
44,1521,"Top Measure","Top Measure White Zinfandel Wine",19118239283.00,NT$0.70,16.50,13.50,1,0,17,8,8.65,19.20,4.52
43,1522,"Top Measure","Top Measure Light Beer",24886158108.00,NT$1.14,12.80,10.80,0,0,24,12,11.40,12.30,10.60
27,1523,"Modell","Modell Pumpernickel Bread",76797427535.00,NT$1.56,21.90,19.80,1,1,31,13,17.10,8.55,12.80
27,1524,"Modell","Modell White Bread",51803112626.00,NT$1.26,10.30,9.30,1,1,10,6,10.00,14.60,8.32
27,1525,"Modell","Modell Rye Bread",72952148318.00,NT$3.93,15.50,13.50,1,1,23,10,15.60,10.60,16.40
26,1526,"Modell","Modell English Muffins",17195599675.00,NT$1.65,15.30,14.30,0,1,16,5,6.93,16.40,18.40
26,1527,"Modell","Modell Cranberry Muffins",97582401633.00,NT$3.46,14.70,12.60,0,0,36,10,4.65,8.86,8.02
26,1528,"Modell","Modell Muffins",77161489129.00,NT$2.44,7.28,4.28,1,0,27,7,17.70,14.10,7.24
25,1529,"Modell","Modell Bagels",67764756083.00,NT$3.27,13.90,12.80,1,0,1,5,13.30,9.35,9.54
26,1530,"Modell","Modell Blueberry Muffins",40483739972.00,NT$1.27,14.20,12.10,0,0,3,7,5.57,9.63,16.30
27,1531,"Modell","Modell Wheat Bread",35443944334.00,NT$0.51,11.70,8.69,1,0,6,5,15.50,8.63,16.50
49,1532,"CDR","CDR Sesame Oil",67400694489.00,NT$1.39,8.70,7.69,0,0,8,6,4.62,17.60,9.20
53,1533,"CDR","CDR Chunky Peanut Butter",31598665118.00,NT$2.50,7.63,5.63,1,1,13,13,20.10,13.40,8.93
51,1534,"CDR","CDR Hot Chocolate",32793181538.00,NT$2.78,8.77,7.77,0,1,14,8,18.20,18.20,15.40
50,1535,"CDR","CDR Brown Sugar",56228918433.00,NT$2.92,10.30,8.30,1,0,23,11,9.86,7.49,19.30
50,1536,"CDR","CDR White Sugar",92759070992.00,NT$1.33,6.43,4.42,0,1,29,11,22.80,13.00,17.40
90,1537,"CDR","CDR French Roast Coffee",19334704279.00,NT$2.73,16.70,14.70,1,0,14,11,15.40,6.26,18.50
90,1538,"CDR","CDR Decaf Coffee",13621910214.00,NT$3.40,10.40,8.39,0,0,12,10,21.60,19.10,15.50
90,1539,"CDR","CDR Regular Coffee",65533179640.00,NT$3.58,11.30,10.30,1,0,35,9,6.30,21.40,10.20
49,1540,"CDR","CDR Vegetable Oil",40538864731.00,NT$3.52,21.40,19.30,1,0,8,6,8.36,18.80,17.00
49,1541,"CDR","CDR Corn Oil",61687900424.00,NT$2.95,21.20,18.20,1,1,19,13,18.50,11.30,8.97
48,1542,"CDR","CDR Tomato Sauce",95931351780.00,NT$0.95,8.22,6.22,1,1,19,10,15.80,6.28,7.42
49,1543,"CDR","CDR Canola Oil",86318153738.00,NT$2.48,20.40,18.30,1,1,25,12,7.07,22.90,15.50
33,1544,"CDR","CDR Grape Preserves",65897241234.00,NT$1.46,17.00,16.00,1,1,34,7,12.40,19.60,20.90
90,1545,"CDR","CDR Columbian Coffee",25521809458.00,NT$2.29,9.52,7.52,0,0,31,5,6.04,11.60,5.17
31,1546,"CDR","CDR Strawberry Jelly",88240793347.00,NT$0.61,11.30,10.30,0,1,33,11,6.36,19.60,4.50
4,1547,"CDR","CDR Pepper",48081826567.00,NT$2.38,16.10,14.10,1,0,14,9,12.90,19.10,12.30
33,1548,"CDR","CDR Low Fat Apple Butter",80038576722.00,NT$0.67,21.00,19.00,1,0,1,5,8.24,10.80,12.70
4,1549,"CDR","CDR Salt",44236547350.00,NT$1.52,17.90,16.80,0,0,19,10,16.70,8.67,3.05
33,1550,"CDR","CDR Apple Butter",45431063771.00,NT$1.81,7.70,4.69,0,1,17,6,17.70,16.00,8.14
4,1551,"CDR","CDR Oregano",68866800665.00,NT$1.16,15.30,13.30,0,0,32,7,16.80,20.10,15.10
31,1552,"CDR","CDR Apple Jelly",15396953225.00,NT$2.70,21.40,20.30,1,0,10,8,20.10,4.18,10.10
32,1553,"CDR","CDR Grape Jam",31972586512.00,NT$1.86,13.50,10.50,1,0,16,6,20.70,9.45,6.96
32,1554,"CDR","CDR Apple Jam",37740505337.00,NT$2.54,21.00,19.00,1,1,25,8,8.25,18.80,21.90
32,1555,"CDR","CDR Strawberry Jam",89651774764.00,NT$2.95,21.70,18.70,1,1,18,8,14.20,21.40,16.00
53,1556,"CDR","CDR Creamy Peanut Butter",29538288712.00,NT$2.65,6.94,3.94,1,1,7,9,11.10,3.98,17.50
33,1557,"CDR","CDR Strawberry Preserves",50687324404.00,NT$1.20,15.40,13.30,1,0,15,6,14.10,14.80,19.30
53,1558,"CDR","CDR Extra Chunky Peanut Butter",84930775761.00,NT$2.16,11.50,9.50,0,1,22,10,7.35,9.29,12.40
33,1559,"CDR","CDR Apple Preserves",75317577719.00,NT$1.62,21.00,20.00,0,0,7,9,15.30,20.20,18.80
31,1560,"CDR","CDR Grape Jelly",54896665215.00,NT$1.60,12.50,10.50,0,1,1,9,5.44,3.24,18.30
