device_dev_name,device_family_name,device_hashed_mac,device_os_name,device_type_name,device_vendor_name,event_protocol_id,event_flow_outbound_or_inbound,event_role_device_or_router,event_role_server_or_client,event_rule_category,event_rule_id,event_rule_name,event_rule_reference,event_rule_severity,event_self_ipv4,event_time,router_ip
Windows,Computer,782bd7d3900271e46342fe94cf340d32b9cff623,Windows,Desktop/Laptop,Microsoft Corp.,6,outbound,device,client,Web Attack,1130593,WEB Microsoft IIS HTTP.sys Remote Code Execution Vulnerability (CVE-2015-1635),CVE-2015-1635; MS15-034,5,192.168.1.62,12/3/2016 3:19,241.58.115.91
Windows,Computer,d1d4b913d1c08a7fe6529ee3a66788aa432b246b,Windows,Desktop/Laptop,Microsoft Corp.,6,outbound,device,client,Access Control,1050435,SHELLCODE Microsoft Windows CMD.EXE Reverse Shell,None,4,192.168.1.175,12/24/2016 4:23,186.32.250.84
Windows,Computer,7e3dcfe2b1ace350512a5af03c1ebb88d30b9c59,Windows,Desktop/Laptop,Microsoft Corp.,6,outbound,device,client,Access Control,1050015,WEB Cross-site Scripting -34,CVE-2011-2133; CVE-2014-4116,4,192.168.1.75,12/26/2016 9:12,201.61.226.245
Windows,Computer,1dbb1546395df94bfe0e847b7c05c8fb9e596bfe,Windows,Desktop/Laptop,Microsoft Corp.,6,outbound,device,client,Web Attack,1120847,WEB Cross-Site Scripting -7,CVE-2011-0653; CVE-2011-1263; CVE-2011-1670;CVE-2015-1628; MS15-026,4,192.168.1.243,12/20/2016 9:29,187.90.206.62
Windows,Computer,ef2e3e17b4954c15292af41fbec28c153ab7d172,Windows,Desktop/Laptop,Microsoft Corp.,6,outbound,device,client,Web Attack,1130593,WEB Microsoft IIS HTTP.sys Remote Code Execution Vulnerability (CVE-2015-1635),CVE-2015-1635; MS15-034,5,192.168.1.37,12/2/2016 17:09,126.191.78.213
Windows,Computer,a97c42ac4164b0b7a1eb949b7b0f6b70ee42f759,Windows,Desktop/Laptop,Microsoft Corp.,6,inbound,device,server,Access Control,1110895,WEB-CLIENT WScript.Shell Remote Code Execution -1 (Ransomware Attack Vector),CVE-2006-4704; CVE-2015-6922; msf,5,25.101.59.197,12/14/2016 16:24,159.24.195.174
Windows,Computer,852311272b151da5ddc02a47a6760320a88ab4a3,Windows,Desktop/Laptop,Microsoft Corp.,6,outbound,device,client,Access Control,1050015,WEB Cross-site Scripting -34,CVE-2011-2133; CVE-2014-4116,4,192.168.2.95,12/27/2016 2:13,187.57.200.2
Windows,Computer,adc415e1ba587259f49a40f338e2ca5fa1cc4b49,Windows,Desktop/Laptop,Microsoft Corp.,6,outbound,device,client,Web Attack,1130593,WEB Microsoft IIS HTTP.sys Remote Code Execution Vulnerability (CVE-2015-1635),CVE-2015-1635; MS15-034,5,192.168.2.141,12/29/2016 0:40,207.104.157.216
Windows,Computer,652cbec9c6422064afba714638f69e7b63ce8241,Windows,Desktop/Laptop,Microsoft Corp.,6,outbound,device,client,Access Control,1130362,WEB ADB BroadBand Pirelli ADSL2/2+ Wireless Router P.DGA4001N Information Disclosure -2 (CVE-2015-0554),CVE-2015-0554,4,192.168.1.217,12/25/2016 2:48,212.66.196.33
Windows,Computer,2f98068a71231f4773cbe0fa1f35fdd3a31de858,Windows,Desktop/Laptop,Microsoft Corp.,6,inbound,device,server,Web Attack,1131554,WEB-CLIENT Suspicious HTML Iframe Tag -4,CVE-2012-unkown,4,192.168.0.102,12/27/2016 15:34,139.115.105.171
Windows,Computer,11d017be929e9fcbd662caf0a5fdedfa5e7229fd,Windows,Desktop/Laptop,Microsoft Corp.,6,outbound,device,client,Access Control,1050015,WEB Cross-site Scripting -34,CVE-2011-2133; CVE-2014-4116,4,192.168.1.131,12/29/2016 21:31,177.39.110.53
Windows 7,Computer,4eb331f8f39f1a85dc81180f49fb316c4039dcc8,Windows 7,Desktop/Laptop,Microsoft Corp.,6,outbound,device,client,Web Attack,1130593,WEB Microsoft IIS HTTP.sys Remote Code Execution Vulnerability (CVE-2015-1635),CVE-2015-1635; MS15-034,5,192.168.1.74,12/14/2016 8:17,135.183.215.32
Windows,Computer,77b83d63993765dbb0405481b1954e2f2d2073fc,Windows,Desktop/Laptop,Microsoft Corp.,6,outbound,device,client,Web Attack,1120847,WEB Cross-Site Scripting -7,CVE-2011-0653; CVE-2011-1263; CVE-2011-1670;CVE-2015-1628; MS15-026,4,192.168.1.198,12/21/2016 17:39,139.226.148.238
Windows,Computer,ceb4a80e94decb903e4d179430405d38c8e1064d,Windows,Desktop/Laptop,Microsoft Corp.,6,outbound,device,client,Web Attack,1130593,WEB Microsoft IIS HTTP.sys Remote Code Execution Vulnerability (CVE-2015-1635),CVE-2015-1635; MS15-034,5,192.168.1.91,12/15/2016 10:39,21.216.223.187
Windows,Computer,5a26b126f1cd90e482fa509dc1fabd17cb3d14d1,Windows,Desktop/Laptop,Microsoft Corp.,6,outbound,device,client,Web Attack,1130593,WEB Microsoft IIS HTTP.sys Remote Code Execution Vulnerability (CVE-2015-1635),CVE-2015-1635; MS15-034,5,192.168.2.111,12/21/2016 18:46,165.172.124.153
Android 4.2-5.1,Handheld,6255540cc57ef37b50bfa30c5360730d540c305e,Android 4.2-5.1,Android Device,Google Inc.,6,outbound,device,client,Access Control,1050015,WEB Cross-site Scripting -34,CVE-2011-2133; CVE-2014-4116,4,192.168.1.41,12/6/2016 19:17,139.111.64.57
Windows,Computer,ad933cef8b3de2daae67e37ff975b06da95a6ca7,Windows,Desktop/Laptop,Microsoft Corp.,6,outbound,device,client,Web Attack,1130593,WEB Microsoft IIS HTTP.sys Remote Code Execution Vulnerability (CVE-2015-1635),CVE-2015-1635; MS15-034,5,192.168.2.139,12/18/2016 9:20,205.24.93.109
Windows,Computer,e950397070ff0116bef46fd28e41554fda14e80d,Windows,Desktop/Laptop,Microsoft Corp.,17,outbound,device,client,Access Control,1056247,SHELLCODE NOP Sled,http://en.wikipedia.org/wiki/NOP_slide; CVE-2005-0211,4,192.168.2.14,12/19/2016 8:50,174.81.24.198
Windows 8/10,Computer,087a28ce4baabf66ba26bc2ab220029caccf9343,Windows 8/10,Desktop/Laptop,Microsoft Corp.,6,outbound,device,client,Web Attack,1054846,WEB cross site scripting attempt -8,none,4,192.168.1.100,12/4/2016 17:37,185.194.236.152
Windows,Computer,699e920261bdbc16d04c1ad76923cc504f341da3,Windows,Desktop/Laptop,Microsoft Corp.,6,outbound,device,client,Access Control,1050015,WEB Cross-site Scripting -34,CVE-2011-2133; CVE-2014-4116,4,192.168.1.11,12/9/2016 9:50,158.199.72.165
Windows,Computer,ae29398c914c2e1991c6baf1e82baeee093633e1,Windows,Desktop/Laptop,Microsoft Corp.,6,outbound,device,client,Access Control,1050015,WEB Cross-site Scripting -34,CVE-2011-2133; CVE-2014-4116,4,192.168.1.76,12/12/2016 0:16,158.121.221.59
Windows,Computer,9eaa1429da4567a60dcdd17ba3729233301315cb,Windows,Desktop/Laptop,Microsoft Corp.,6,outbound,device,client,Access Control,1050015,WEB Cross-site Scripting -34,CVE-2011-2133; CVE-2014-4116,4,192.168.1.66,12/31/2016 14:00,136.217.40.32
Windows,Computer,7ab8c6fba59630c6affb3b46e5fd8f2d9e828904,Windows,Desktop/Laptop,Microsoft Corp.,6,outbound,device,client,Access Control,1050015,WEB Cross-site Scripting -34,CVE-2011-2133; CVE-2014-4116,4,192.168.2.70,12/26/2016 11:40,139.166.191.66
Android 4.2-5.1,Handheld,cda4b0732ac0a08e37f8f643d72344e93d4fe071,Android 4.2-5.1,Android Device,Google Inc.,6,outbound,device,client,Access Control,1050015,WEB Cross-site Scripting -34,CVE-2011-2133; CVE-2014-4116,4,192.168.9.117,12/12/2016 13:11,204.200.0.156
Windows,Computer,39058e2e79ade656db1c57a67996975767b1ea04,Windows,Desktop/Laptop,Microsoft Corp.,6,outbound,device,client,Access Control,1130029,WEB GNU Bash Remote Code Execution -6 (CVE-2014-6271),CVE-2014-6271; msf; CVE-2014-7169; CVE-2014-7169; CVE-2014-7186; CVE-2014-7187; CVE-2014-6277; CVE-2014-6278,5,192.168.1.12,12/1/2016 3:18,162.225.51.39
Windows,Computer,eb9836d79282584e996fe01e35897e0a68a4b5af,Windows,Desktop/Laptop,Microsoft Corp.,6,outbound,device,client,Access Control,1050015,WEB Cross-site Scripting -34,CVE-2011-2133; CVE-2014-4116,4,192.168.4.188,12/26/2016 4:19,137.22.11.145
Windows,Computer,7dd7b80ed53feb5b680830b0910f3476e3d5139b,Windows,Desktop/Laptop,Microsoft Corp.,6,outbound,device,client,Web Attack,1059982,WEB NULL-Byte Injection -4,CVE-2014-6287; msf,5,192.168.1.58,12/15/2016 22:24,51.54.143.65
Windows,Computer,400939c644cf9d99e23a534f217b227aadcd743b,Windows,Desktop/Laptop,Microsoft Corp.,6,outbound,device,client,Web Attack,1130593,WEB Microsoft IIS HTTP.sys Remote Code Execution Vulnerability (CVE-2015-1635),CVE-2015-1635; MS15-034,5,192.168.1.63,12/20/2016 11:12,240.168.235.187
Windows,Computer,91d61c41e5b3cb72002193922904a7f561632ba7,Windows,Desktop/Laptop,Microsoft Corp.,6,outbound,device,client,Web Attack,1130593,WEB Microsoft IIS HTTP.sys Remote Code Execution Vulnerability (CVE-2015-1635),CVE-2015-1635; MS15-034,5,192.168.1.141,12/9/2016 4:58,114.129.52.109
Windows,Computer,d248806f06f3f99dfa1696484d8b10b959d815de,Windows,Desktop/Laptop,Microsoft Corp.,6,outbound,device,client,Access Control,1050015,WEB Cross-site Scripting -34,CVE-2011-2133; CVE-2014-4116,4,192.168.1.59,12/17/2016 12:13,149.96.115.223
Windows,Computer,d8138ca04587f2096239b9c53e220da67df82520,Windows,Desktop/Laptop,Microsoft Corp.,17,outbound,device,client,Access Control,1056247,SHELLCODE NOP Sled,http://en.wikipedia.org/wiki/NOP_slide; CVE-2005-0211,4,192.168.1.34,12/7/2016 19:03,177.212.2.246
Windows 8/10,Computer,a14c2802e9e8b30f8965f4c68d5e173bfc85ddf9,Windows 8/10,Desktop/Laptop,Microsoft Corp.,6,inbound,device,server,Access Control,1110895,WEB-CLIENT WScript.Shell Remote Code Execution -1 (Ransomware Attack Vector),CVE-2006-4704; CVE-2015-6922; msf,5,192.168.1.212,12/10/2016 14:41,228.164.214.112
Windows,Computer,5dd4a4ed1e10dedf2a71d99cc593bfbb0b0cb70a,Windows,Desktop/Laptop,Microsoft Corp.,6,outbound,device,client,Web Attack,1130593,WEB Microsoft IIS HTTP.sys Remote Code Execution Vulnerability (CVE-2015-1635),CVE-2015-1635; MS15-034,5,192.168.66.2,12/2/2016 13:10,53.76.121.177
Windows,Computer,47ecac1e40a7545827d794c550edde7ba816b766,Windows,Desktop/Laptop,Microsoft Corp.,6,outbound,device,client,Web Attack,1120847,WEB Cross-Site Scripting -7,CVE-2011-0653; CVE-2011-1263; CVE-2011-1670;CVE-2015-1628; MS15-026,4,192.168.1.134,12/13/2016 20:22,161.226.233.226
Windows,Computer,d8324f859524e2495726c501de4de7cc72aa4539,Windows,Desktop/Laptop,Microsoft Corp.,6,outbound,device,client,Access Control,1050015,WEB Cross-site Scripting -34,CVE-2011-2133; CVE-2014-4116,4,192.168.32.75,12/25/2016 9:58,211.123.101.37
Ubuntu 9-10 based distro,Computer,45aef47f2e2d0eada1113b9218f043a256cb9499,Linux 2.6,Desktop/Laptop,Ubuntu,6,outbound,device,client,Web Attack,1059684,EXPLOIT Bitcoin/LiteCoin/Dogecoin Mining Activity -1,CVE-2014-unknown; http://mining.bitcoin.cz/stratum-mining,4,5.242.198.202,12/12/2016 11:59,193.83.159.209
Windows,Computer,edb8628af8476d7b5fe149e9f1f6ca7a626479fc,Windows,Desktop/Laptop,Microsoft Corp.,6,outbound,device,client,Web Attack,1130593,WEB Microsoft IIS HTTP.sys Remote Code Execution Vulnerability (CVE-2015-1635),CVE-2015-1635; MS15-034,5,192.168.0.26,12/1/2016 1:13,121.112.115.237
Windows,Computer,b6521c337d7a452be951617536237d7eaefa86f9,Windows,Desktop/Laptop,Microsoft Corp.,6,outbound,device,client,Access Control,1050015,WEB Cross-site Scripting -34,CVE-2011-2133; CVE-2014-4116,4,10.0.1.150,12/13/2016 19:52,140.124.212.107
Windows,Computer,104fe95a39462a0fd08bf2c67d2db6e46b983a84,Windows,Desktop/Laptop,Microsoft Corp.,6,outbound,device,client,Access Control,1050015,WEB Cross-site Scripting -34,CVE-2011-2133; CVE-2014-4116,4,192.168.0.208,12/23/2016 1:20,165.207.223.85
Apple Watch/iPad Pro,Handheld,0169505dad3e4660406624ee418e40cc63972c64,Apple iOS,Apple iOS Device,Apple Inc.,6,outbound,device,client,Web Attack,1055106,WEB PHP Arbitrary Code Injection -1,CVE-2011-4449;CVE-2011-4825;CVE-2011-4828;CVE-2012-0297;CVE-2012-0911;CVE-2012-1153;CVE-2013-0803;CVE-2013-1412;CVE-2013-1010;CVE-2013-3629;CVE-2013-3631;CVE-2013-5696;CVE-2014-1610;CVE-2014-2268;CVE-2014-5519;CVE-2014-7146;CVE-2014-8791;CVE-2014-8684;msf,5,192.168.3.115,12/20/2016 1:16,191.189.252.80
Windows,Computer,460a3ffd4e3618ab23b63a19fc38bf31627bab7b,Windows,Desktop/Laptop,Microsoft Corp.,6,outbound,device,client,Web Attack,1059684,EXPLOIT Bitcoin/LiteCoin/Dogecoin Mining Activity -1,CVE-2014-unknown; http://mining.bitcoin.cz/stratum-mining,4,192.168.1.157,12/27/2016 0:06,183.157.231.121
Windows,Computer,8fb46053a089a6f51265506f36c41b77fa97e9b0,Windows,Desktop/Laptop,Microsoft Corp.,6,outbound,device,client,Web Attack,1130593,WEB Microsoft IIS HTTP.sys Remote Code Execution Vulnerability (CVE-2015-1635),CVE-2015-1635; MS15-034,5,192.168.2.77,12/30/2016 20:54,126.58.130.129
Windows,Computer,0674ba2a67b251db110469cd509bbf5ceea9e58e,Windows,Desktop/Laptop,Microsoft Corp.,6,outbound,device,client,Web Attack,1120847,WEB Cross-Site Scripting -7,CVE-2011-0653; CVE-2011-1263; CVE-2011-1670;CVE-2015-1628; MS15-026,4,192.168.1.37,12/23/2016 23:24,7.216.104.155
Windows,Computer,69d317c084082dcaf89c2b775e764293296a9bd8,Windows,Desktop/Laptop,Microsoft Corp.,6,outbound,device,client,Web Attack,1120847,WEB Cross-Site Scripting -7,CVE-2011-0653; CVE-2011-1263; CVE-2011-1670;CVE-2015-1628; MS15-026,4,192.168.1.109,12/27/2016 16:34,198.175.57.204
Windows,Computer,a9282c8a27ec9be526395c6c3fa8f494319620bf,Windows,Desktop/Laptop,Microsoft Corp.,6,outbound,device,client,Web Attack,1130593,WEB Microsoft IIS HTTP.sys Remote Code Execution Vulnerability (CVE-2015-1635),CVE-2015-1635; MS15-034,5,192.168.1.9,12/10/2016 16:48,16.32.195.131
Windows,Computer,74e76d1f9cde0d483911ee03885825f4f114dc0b,Windows,Desktop/Laptop,Microsoft Corp.,6,outbound,device,client,Web Attack,1059684,EXPLOIT Bitcoin/LiteCoin/Dogecoin Mining Activity -1,CVE-2014-unknown; http://mining.bitcoin.cz/stratum-mining,4,192.168.1.14,12/4/2016 18:28,48.55.78.8
Android 4.2-5.1,Handheld,841fcf95e4708270ca319b016ed787c6935b99fa,Android 4.2-5.1,Android Device,Google Inc.,6,outbound,device,client,Access Control,1050015,WEB Cross-site Scripting -34,CVE-2011-2133; CVE-2014-4116,4,192.168.1.190,12/16/2016 2:08,163.137.189.72
Windows,Computer,738047827235a712c6b88fbe1bc8743d626ab25a,Windows,Desktop/Laptop,Microsoft Corp.,6,outbound,device,client,Access Control,1050015,WEB Cross-site Scripting -34,CVE-2011-2133; CVE-2014-4116,4,192.168.1.40,12/14/2016 0:58,210.183.222.118
Windows,Computer,c8515acb49a3b528a2d5b5010d7040a15ca3183f,Windows,Desktop/Laptop,Microsoft Corp.,6,outbound,device,client,Access Control,1050015,WEB Cross-site Scripting -34,CVE-2011-2133; CVE-2014-4116,4,10.0.0.228,12/21/2016 16:03,25.80.254.31
Windows,Computer,1016677c5fa1d8ee1ee4070189c8f2942f4321f2,Windows,Desktop/Laptop,Microsoft Corp.,6,outbound,device,client,Web Attack,1054846,WEB cross site scripting attempt -8,none,4,192.168.1.235,12/11/2016 13:22,172.29.78.189
Windows XP,Computer,7619d13cf21de3800101d8798d67b0bd8dd6de8b,Windows XP,Desktop/Laptop,Microsoft Corp.,6,outbound,device,client,Access Control,1050015,WEB Cross-site Scripting -34,CVE-2011-2133; CVE-2014-4116,4,10.10.0.146,12/29/2016 21:21,153.217.142.101
Windows,Computer,fb96d3573a38e2fd3f127a3eedb2b7ce2a1685cf,Windows,Desktop/Laptop,Microsoft Corp.,6,outbound,device,client,Access Control,1050015,WEB Cross-site Scripting -34,CVE-2011-2133; CVE-2014-4116,4,192.168.1.20,12/13/2016 3:33,132.173.66.116
Mac OS X,Computer,9ea8e93a22826e188b255823939b9f1b5bd9447e,Mac OS X,Desktop/Laptop,Apple Inc.,6,outbound,device,client,Access Control,1050015,WEB Cross-site Scripting -34,CVE-2011-2133; CVE-2014-4116,4,192.168.1.114,12/14/2016 14:04,181.41.138.24
Windows 7,Computer,a29b99dc7f14da505144364c507d03877ef5b574,Windows 7,Desktop/Laptop,Microsoft Corp.,6,outbound,device,client,Web Attack,1059684,EXPLOIT Bitcoin/LiteCoin/Dogecoin Mining Activity -1,CVE-2014-unknown; http://mining.bitcoin.cz/stratum-mining,4,192.168.1.37,12/20/2016 21:16,140.118.148.158
Windows,Computer,add470fee06e9836dc80d820360e796612b37f39,Windows,Desktop/Laptop,Microsoft Corp.,6,outbound,device,client,Web Attack,1130593,WEB Microsoft IIS HTTP.sys Remote Code Execution Vulnerability (CVE-2015-1635),CVE-2015-1635; MS15-034,5,192.168.1.2,12/7/2016 5:39,18.243.66.89
Windows 8/10,Computer,8a47f5b58205ef1b3ed44df8384df7fb2d0b4a77,Windows 8/10,Desktop/Laptop,Microsoft Corp.,6,outbound,device,client,Access Control,1059877,WEB Directory Traversal -8,CVE-2012-5972; CVE-2013-2097; CVE-2013-4547; CVE-2015-2995; msf,5,192.168.0.166,12/22/2016 5:27,162.39.166.236
Windows,Computer,5a26b126f1cd90e482fa509dc1fabd17cb3d14d1,Windows,Desktop/Laptop,Microsoft Corp.,6,outbound,device,client,Web Attack,1130593,WEB Microsoft IIS HTTP.sys Remote Code Execution Vulnerability (CVE-2015-1635),CVE-2015-1635; MS15-034,5,192.168.2.132,12/17/2016 6:50,165.172.124.153
Windows,Computer,292770518f0679028bc06399f977caabdd1627df,Windows,Desktop/Laptop,Microsoft Corp.,6,outbound,device,client,Web Attack,1130593,WEB Microsoft IIS HTTP.sys Remote Code Execution Vulnerability (CVE-2015-1635),CVE-2015-1635; MS15-034,5,192.168.1.232,12/19/2016 0:48,51.130.148.54
Windows,Computer,ea1ffc308984335c065016769f7e203ef3a3e4e8,Windows,Desktop/Laptop,Microsoft Corp.,6,outbound,device,client,Web Attack,1130593,WEB Microsoft IIS HTTP.sys Remote Code Execution Vulnerability (CVE-2015-1635),CVE-2015-1635; MS15-034,5,192.168.1.91,12/13/2016 1:14,201.143.107.34
Windows,Computer,908feb82f4dc76b2f04598ba3cb051a4f21da790,Windows,Desktop/Laptop,Microsoft Corp.,6,outbound,device,client,Web Attack,1055106,WEB PHP Arbitrary Code Injection -1,CVE-2011-4449;CVE-2011-4825;CVE-2011-4828;CVE-2012-0297;CVE-2012-0911;CVE-2012-1153;CVE-2013-0803;CVE-2013-1412;CVE-2013-1010;CVE-2013-3629;CVE-2013-3631;CVE-2013-5696;CVE-2014-1610;CVE-2014-2268;CVE-2014-5519;CVE-2014-7146;CVE-2014-8791;CVE-2014-8684;msf,5,192.168.1.108,12/4/2016 15:27,207.133.237.190
Windows 7,Computer,4e051a986cf5272940eb0efba8106d133dca43e0,Windows 7,Desktop/Laptop,Microsoft Corp.,6,inbound,device,server,Access Control,1110895,WEB-CLIENT WScript.Shell Remote Code Execution -1 (Ransomware Attack Vector),CVE-2006-4704; CVE-2015-6922; msf,5,192.168.1.15,12/30/2016 19:26,113.115.136.14
Windows 7,Computer,cc5dfce5c0e2285e5fca65bd17a2fce01d1096d5,Windows 7,Desktop/Laptop,Microsoft Corp.,6,outbound,device,client,Access Control,1050015,WEB Cross-site Scripting -34,CVE-2011-2133; CVE-2014-4116,4,192.168.2.67,12/4/2016 14:57,13.52.247.55
Windows,Computer,f696092486331b477c0c2b5d9f85c52124f23355,Windows,Desktop/Laptop,Microsoft Corp.,6,outbound,device,client,Web Attack,1130593,WEB Microsoft IIS HTTP.sys Remote Code Execution Vulnerability (CVE-2015-1635),CVE-2015-1635; MS15-034,5,192.168.2.197,12/31/2016 16:41,178.100.193.89
Windows 7,Computer,c8339f8e325b943e25a45f25b00b71dcc7ee0e95,Windows 7,Desktop/Laptop,Microsoft Corp.,6,outbound,device,client,Web Attack,1059684,EXPLOIT Bitcoin/LiteCoin/Dogecoin Mining Activity -1,CVE-2014-unknown; http://mining.bitcoin.cz/stratum-mining,4,192.168.2.57,12/5/2016 9:18,172.244.169.9
Windows,Computer,c8008d1c940c5eb43424e0d21c97c94e9f0a6aa3,Windows,Desktop/Laptop,Microsoft Corp.,6,outbound,device,client,Access Control,1050015,WEB Cross-site Scripting -34,CVE-2011-2133; CVE-2014-4116,4,192.168.1.33,12/28/2016 14:44,15.151.238.28
Windows,Computer,8b094f6cd12f39edf37fa1b817289ec3a4f936d0,Windows,Desktop/Laptop,Microsoft Corp.,6,outbound,device,client,Web Attack,1059684,EXPLOIT Bitcoin/LiteCoin/Dogecoin Mining Activity -1,CVE-2014-unknown; http://mining.bitcoin.cz/stratum-mining,4,192.168.1.29,12/6/2016 3:09,135.200.32.90
Windows 7,Computer,34d1d81d5f24b7d9f79838d0674f63e41af6a6ff,Windows 7,Desktop/Laptop,Microsoft Corp.,6,outbound,device,client,Web Attack,1130593,WEB Microsoft IIS HTTP.sys Remote Code Execution Vulnerability (CVE-2015-1635),CVE-2015-1635; MS15-034,5,192.168.1.174,12/24/2016 7:31,208.191.135.251
Windows,Computer,1c717bea55831c98650da1576d8400e1c6d61490,Windows,Desktop/Laptop,Microsoft Corp.,6,outbound,device,client,Web Attack,1054846,WEB cross site scripting attempt -8,none,4,192.168.2.247,12/2/2016 18:00,169.107.77.151
Windows 7,Computer,14a068ee647b642efa0ba5bec780f6afa024bf1f,Windows 7,Desktop/Laptop,Microsoft Corp.,6,outbound,device,client,Access Control,1050015,WEB Cross-site Scripting -34,CVE-2011-2133; CVE-2014-4116,4,192.168.1.106,12/1/2016 17:49,171.203.20.107
Windows 7,Computer,14a068ee647b642efa0ba5bec780f6afa024bf1f,Windows 7,Desktop/Laptop,Microsoft Corp.,6,outbound,device,client,Access Control,1050015,WEB Cross-site Scripting -34,CVE-2011-2133; CVE-2014-4116,4,192.168.1.106,12/31/2016 14:42,171.203.20.107
Windows,Computer,dd8f45b22f813cb6e760b3a955a2d097cedc2203,Windows,Desktop/Laptop,Microsoft Corp.,17,outbound,device,client,Access Control,1056247,SHELLCODE NOP Sled,http://en.wikipedia.org/wiki/NOP_slide; CVE-2005-0211,4,192.168.1.70,12/7/2016 2:18,172.247.192.68
Windows,Computer,da206e0d1dfb36465fef9ea93207f4e35933249e,Windows,Desktop/Laptop,Microsoft Corp.,6,outbound,device,client,Web Attack,1130593,WEB Microsoft IIS HTTP.sys Remote Code Execution Vulnerability (CVE-2015-1635),CVE-2015-1635; MS15-034,5,192.168.2.42,12/12/2016 13:23,171.66.66.60
Windows 7,Computer,8987d93c52494e972e6e8f7039c1ce90a4f774a4,Windows 7,Desktop/Laptop,Microsoft Corp.,6,outbound,device,client,Web Attack,1130593,WEB Microsoft IIS HTTP.sys Remote Code Execution Vulnerability (CVE-2015-1635),CVE-2015-1635; MS15-034,5,10.123.17.199,12/24/2016 18:04,11.10.154.69
Windows,Computer,806103cc910d1c8481dad175ce8ac640923f8848,Windows,Desktop/Laptop,Microsoft Corp.,6,outbound,device,client,Access Control,1050015,WEB Cross-site Scripting -34,CVE-2011-2133; CVE-2014-4116,4,192.168.1.125,12/25/2016 10:57,213.188.161.119
Windows,Computer,969b36457230ae092974feb2e00d89aeb7b01e54,Windows,Desktop/Laptop,Microsoft Corp.,6,outbound,device,client,Access Control,1050015,WEB Cross-site Scripting -34,CVE-2011-2133; CVE-2014-4116,4,192.168.1.153,12/16/2016 1:31,16.77.94.104
Windows,Computer,6f8cdf9d553e2e1cba4c3b0ad226e6c7df119005,Windows,Desktop/Laptop,Microsoft Corp.,6,outbound,device,client,Access Control,1056078,WEB Hashtable Collisions,CVE-2011-3414; CVE-2011-5034; CVE-2011-5035; CVE-2011-4858; CVE-2011-4885; msf,5,192.168.1.221,12/25/2016 17:10,157.2.60.102
Windows,Computer,1904b97ff0fc20dc6fbaeab8fa11f399e15a5f97,Windows,Desktop/Laptop,Microsoft Corp.,6,outbound,device,client,Access Control,1050015,WEB Cross-site Scripting -34,CVE-2011-2133; CVE-2014-4116,4,192.168.1.114,12/14/2016 4:14,162.9.53.219
