f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,target
8.6346,12.7543,7.8869,15.2840,2.0069,2.7965,2.5863,11.0549,9.1969,17.6386,3.9832,16.6127,6.5673
8.7051,10.3315,6.1535,1.2007,16.6943,2.0239,4.2651,10.8358,10.6438,15.4255,5.3129,2.5065,17.6665
8.9923,12.0018,9.0037,4.1810,16.7720,2.0901,1.1397,28.5056,8.7216,20.5469,5.9352,4.5819,28.3089
14.8557,15.4586,14.6805,13.0495,10.2566,3.7082,4.7026,13.6214,9.9516,19.6778,10.8061,6.0955,15.5283
7.1031,12.9623,7.5349,14.4395,5.3179,2.1684,1.9737,12.2699,8.7705,17.2033,3.3910,14.7042,11.2848
8.0264,12.9536,8.5227,18.0806,1.7582,2.5613,1.0264,13.9091,7.5791,21.2357,3.4219,12.3322,9.1073
14.3132,6.4008,21.2125,11.3751,7.2794,3.7004,1.3571,17.6174,5.5673,20.2008,10.7237,4.2439,8.1084
9.9809,13.9305,15.1223,18.2900,1.6750,2.6033,0.9000,15.5693,7.0387,20.4971,8.8046,3.9964,12.5301
12.8847,6.2307,21.3780,12.7453,12.0147,2.7428,3.1440,8.1270,11.3136,9.3642,10.1708,16.7568,6.6327
18.8956,4.7043,21.2271,4.0721,15.8920,3.0007,3.2417,21.2380,4.0587,20.2059,10.6362,4.7212,12.6116
17.4737,4.5168,20.2271,11.5278,13.0754,2.1829,3.4968,7.0558,12.6184,8.6431,10.6801,2.5127,8.2799
10.5716,14.2989,12.0639,14.2202,4.3549,2.8519,5.5497,20.7098,6.3342,21.1736,5.9893,18.9950,11.1029
7.1161,13.8424,8.7555,17.5321,3.1209,3.7517,3.7382,11.9342,9.3637,16.1701,5.7279,15.1532,9.2522
6.9086,11.1590,7.4018,14.3338,3.1167,3.9789,0.0666,15.8571,8.1548,16.5875,3.8668,18.2522,9.5144
9.1353,11.2688,7.7926,12.4673,5.7925,3.0108,4.4580,15.1046,13.7365,17.7430,5.9594,3.9910,11.9344
23.8044,7.1062,21.7897,1.4302,18.5574,2.0268,3.4780,7.2653,12.7179,7.5702,10.3918,3.4530,13.7813
17.2770,6.6542,19.3535,10.2003,14.0085,2.8259,3.4504,22.5338,4.4217,19.2600,10.7134,11.9656,12.9132
9.4808,8.7680,12.7442,18.0858,1.7237,3.8717,5.4860,12.1537,8.7739,15.3970,9.9078,17.8166,0.8326
18.4311,4.7905,20.4219,5.8675,16.0032,3.4998,3.8389,9.7227,11.3358,7.3087,10.1024,4.6172,11.2214
16.3699,7.0464,20.7947,6.4017,18.3086,2.8158,3.3469,13.7958,9.1979,14.5533,10.0738,17.1269,12.1000
15.9428,13.3153,13.6276,15.1245,12.0382,1.2532,5.0122,11.7963,15.7728,14.5462,5.8544,12.3272,15.0100
22.2833,4.9081,21.8597,11.2564,13.1477,2.9133,0.9502,8.9242,12.3382,7.3610,10.7546,4.8659,9.9286
30.4895,7.2856,19.8545,12.3459,13.9564,1.5486,3.0413,24.9810,5.3690,20.2367,10.8470,11.4388,13.2316
12.4457,12.4050,12.4632,14.1462,3.6595,3.9982,1.7317,28.6287,6.9951,21.6557,8.9143,0.8649,18.6503
23.4512,8.5790,20.7709,2.6846,18.4149,3.9520,3.7996,7.0737,11.7256,7.7022,10.4659,15.6219,11.2065
8.0722,12.0905,6.9206,12.7012,13.1242,2.2148,4.0938,13.4985,8.2675,20.6278,5.4733,16.7764,13.2434
11.5640,13.7646,13.0090,2.3525,15.1757,2.7246,2.0554,9.2992,11.5541,8.0333,9.8899,18.2802,17.7478
29.9894,9.1775,20.6894,8.9392,14.2657,2.0698,3.3501,11.0106,10.0143,15.2804,10.2109,0.5106,12.2401
31.4999,6.0294,20.1927,14.9397,3.8029,3.8873,5.8814,23.7871,6.9241,21.4756,10.9118,13.6643,0.7868
9.6788,13.2453,7.7458,13.9047,8.9214,3.9336,5.8180,9.3985,10.5160,7.6885,3.3308,7.6254,15.3891
6.4006,12.0959,8.4186,14.9097,4.3176,3.9960,5.8855,8.3439,15.1488,14.8807,5.8029,14.4313,5.8644
7.5426,13.6585,9.5404,13.0873,7.7206,2.1443,4.9071,12.6941,6.5446,21.4223,5.3724,0.8375,14.2410
12.4720,12.0832,12.2763,13.4336,5.0602,1.0844,4.8824,25.3129,4.3055,19.4600,3.8842,10.5966,15.5316
7.4977,10.5632,8.7061,11.5482,11.0194,3.5321,5.3438,28.6455,5.3938,21.7681,3.9684,19.4164,16.6587
8.6400,13.6101,16.8131,15.8456,6.1298,2.3571,2.6539,30.5745,8.0425,20.4301,10.3437,20.2099,18.4732
6.9261,13.7585,6.1464,6.9591,14.3115,3.6334,1.7574,21.2691,7.5214,21.9070,3.1000,6.4651,23.4496
9.1604,13.4977,12.0946,5.8158,14.7641,3.7669,4.2212,21.6025,8.7811,20.3810,3.2093,3.5275,23.3985
14.0009,9.3354,13.5277,6.3952,12.2864,3.1136,5.3180,7.4086,11.2435,9.0071,10.7733,20.3073,7.0621
7.9098,12.7684,7.8937,5.9308,16.3430,2.0522,1.2429,8.1663,10.0044,15.8072,3.9744,12.1852,17.7486
15.3900,9.5970,16.2074,14.5239,8.7100,2.9779,5.1406,11.5875,13.3834,15.1829,10.0882,13.3939,7.0164
12.2207,12.6122,17.6907,6.8145,13.3137,2.8012,3.9257,7.1121,11.5375,9.6810,8.3478,20.2423,12.2229
8.4233,8.6688,16.3818,18.4811,6.9497,3.6069,1.5747,8.3432,15.0880,13.9342,8.5940,4.6781,8.9349
16.0102,7.7021,20.2422,6.2878,17.9970,2.8354,4.2758,28.3033,9.5380,19.1851,10.1128,1.0889,22.7690
30.6221,8.9763,19.9133,12.7684,10.2626,3.0181,2.8809,9.8373,9.2566,15.8571,10.1727,20.2239,3.0118
9.6819,13.1236,6.1570,9.4447,15.9741,3.2299,4.6542,13.9852,12.7583,16.7730,4.6957,16.0545,17.4996
8.6687,12.9484,6.1116,1.7212,16.2783,1.4086,5.1319,10.4362,11.8514,17.6069,5.3562,17.4703,14.7416
21.6417,4.0001,21.2802,15.1021,2.2385,1.2531,4.3264,15.9037,12.8525,13.7435,10.1351,20.2698,-2.5129
12.9349,11.4798,17.3998,1.6656,17.6923,0.7329,5.2598,15.5104,6.4781,20.3226,7.5528,5.2077,18.4398
12.6309,13.8981,12.0492,12.0708,10.4458,0.0420,5.3987,26.6984,7.3751,19.2619,2.6298,16.0568,20.8039
12.5442,8.3228,19.7253,1.6886,16.2603,2.1079,0.7894,7.0998,10.2805,7.6273,10.4972,8.6898,14.9071
12.3343,8.6343,17.3827,13.3977,11.6285,3.8516,2.1818,14.2458,9.1855,12.7362,8.9743,10.0533,13.2410
8.2858,13.4644,7.7033,12.5621,13.5183,0.6359,4.3661,6.9083,12.6732,7.2951,5.0205,2.7038,20.5471
8.8210,10.8340,17.0273,15.3311,5.6074,3.7544,3.7153,9.9892,13.9251,13.7367,2.0089,21.6881,6.1813
6.2997,12.4708,6.1868,11.1850,12.1954,2.8809,3.8400,30.2236,9.8868,21.6013,4.1129,15.7049,22.5326
9.3982,12.8208,9.8804,10.1710,13.4938,3.7260,4.8153,11.9675,13.8673,12.7091,5.1580,19.8414,14.6166
14.8361,7.7470,21.9691,16.0664,5.9034,3.8203,3.9948,6.0468,10.9000,7.6884,10.6368,20.2362,1.4282
9.7843,8.5299,16.3614,3.9517,14.0360,2.0557,0.7705,7.1792,10.5333,6.5118,10.7864,1.1895,16.5501
12.7332,14.4965,16.7274,7.9381,13.9044,2.8056,2.2459,13.8576,15.6960,16.0466,10.5402,16.6803,17.4149
24.2480,9.8408,19.1753,2.8847,16.1613,2.7548,5.4792,11.6728,11.0688,14.4019,10.9593,0.4896,14.2572
8.8799,12.8541,6.4710,10.0961,9.5016,2.8195,5.9299,26.2927,8.6320,19.4088,5.7887,5.1571,20.7652
13.9452,10.1144,14.1886,7.1938,11.6241,2.0730,2.8120,9.3249,13.2130,9.0508,10.6522,8.6905,13.1794
9.4957,12.0108,7.8567,11.6052,5.3721,3.8073,3.3448,29.2760,8.1005,19.3055,3.1518,3.3382,20.4600
15.4791,4.8754,21.1461,2.5336,17.4729,2.7565,3.5098,14.3685,10.9058,12.3656,10.7887,6.1795,13.1343
8.1607,8.5702,15.5233,8.9027,14.2572,1.1376,4.5225,19.3368,8.2753,19.2309,6.9867,11.3385,15.2956
8.2652,9.9530,12.5261,2.6531,18.9233,2.1095,3.8359,28.0077,5.1391,19.6935,3.3395,4.6739,26.7926
9.9619,11.3521,9.0905,4.8887,18.3104,1.3498,3.5992,8.3636,10.0016,7.4917,5.4654,16.4992,18.2658
21.4511,9.4578,19.8501,14.4969,12.4802,3.3295,1.5403,12.4458,14.7368,12.5997,10.0141,11.1334,12.4503
13.5528,15.0702,13.9153,15.7400,6.9242,2.1598,5.1552,6.0137,10.6011,9.5654,8.6582,10.9641,11.8714
15.5712,5.3381,19.4654,6.1477,11.1564,3.8613,0.1778,11.4539,12.6551,15.2037,10.3525,8.8659,7.2146
6.9805,10.9466,7.7478,18.5881,2.8299,2.5548,4.3723,10.9659,13.7656,12.1799,5.9485,5.3565,9.7443
11.9440,11.3368,13.5701,6.0029,14.8873,2.8420,0.4260,6.9349,12.8869,7.6755,9.3424,5.2678,18.3564
14.7342,9.2908,15.8333,13.3704,5.2429,3.1180,1.5347,6.9584,11.5985,8.6089,8.3897,12.5779,6.3731
10.3385,11.6411,16.3387,1.2905,18.0794,2.3377,2.0784,9.2591,11.5530,8.7288,8.0422,15.7285,18.5263
20.1317,6.9890,20.1929,14.0329,1.5794,2.6223,4.4099,15.6588,11.8092,16.6882,10.8333,18.1544,-0.8971
7.4455,12.2396,8.4726,16.3944,6.8125,2.9105,1.5844,8.4431,13.2212,12.6598,4.8154,6.4475,13.3491
9.2875,13.6911,7.8133,2.7317,16.7070,2.5945,2.9766,8.0431,13.6732,12.5700,3.8383,15.9883,17.7715
6.6856,10.7544,7.5979,16.9428,5.4679,0.8891,5.9726,15.4686,7.0299,20.2708,5.8893,1.1251,11.5625
6.8425,12.8656,7.3631,13.4557,9.7642,3.7620,4.4964,10.6424,11.1130,14.6417,5.5342,4.8935,15.1817
16.7718,4.2539,21.0654,15.5961,3.9673,3.8844,2.2765,11.2768,8.3035,13.3694,10.0975,13.6705,-0.5390
9.8775,12.5369,6.2455,16.8966,4.7584,1.5700,3.5853,8.7634,10.5735,9.9377,5.6775,5.0724,12.6303
11.7723,14.3275,15.2887,17.4831,1.2553,2.6931,5.1786,8.5244,13.1427,7.9340,5.8664,19.2569,7.3934
31.5637,9.2023,19.4623,10.1609,5.9010,1.1437,4.2624,21.4962,8.2597,20.0496,10.2428,1.6856,9.4748
6.5857,10.9591,8.6411,17.8295,3.6839,2.9472,4.6406,21.9724,4.8877,20.8892,4.2016,12.3649,11.2314
6.6729,12.1103,7.4775,11.8858,8.4010,1.5602,5.5029,8.8735,10.9396,7.5667,5.0281,5.4673,15.0690
12.1063,9.9360,12.5666,18.8020,2.9902,0.4452,4.0710,13.1322,12.0389,13.5885,3.6418,2.4821,10.4686
17.7904,4.3055,21.7335,12.2952,10.1883,3.5954,4.1101,19.4731,8.2210,20.3903,10.5507,8.0928,6.1630
16.7902,4.2574,20.7758,4.9537,15.0272,3.5944,1.6075,13.9828,12.3772,16.9380,10.2035,15.3740,7.0000
21.4086,4.9352,20.3989,10.2715,12.8758,3.3642,3.8047,18.0607,8.9275,20.1351,10.1831,13.7263,6.1468
10.4351,13.1736,14.0844,7.9421,15.5791,2.0628,5.5924,6.9262,12.7282,7.8634,8.5252,0.2761,20.1367
26.4673,6.9578,21.1598,9.0330,14.9159,2.2514,3.7193,13.7189,8.7461,19.8343,10.4776,2.1638,9.9925
28.3735,6.1594,19.6756,11.5093,13.3676,2.9184,3.1915,19.1870,6.8728,19.0538,10.1555,9.8999,9.2431
20.3028,7.5087,19.2028,2.4339,17.7079,0.4322,4.1225,29.9251,6.8778,20.9846,10.9469,10.3310,19.7554
14.5255,15.5233,14.7345,7.5253,15.0621,3.5405,5.3083,28.2479,5.5254,20.9749,9.0086,13.9740,24.3058
21.9881,9.6517,20.6350,13.3251,5.0398,3.0749,3.9175,13.6703,5.4862,20.6694,10.6365,15.3372,2.2974
7.0324,10.3510,6.0861,1.2383,17.1794,3.3904,3.2773,19.7075,5.9752,20.0486,5.3767,11.9093,19.0133
10.6563,13.5884,16.3915,12.3742,11.9529,0.2537,5.0860,12.6185,13.5512,14.5677,6.8182,6.6560,17.9700
15.0334,6.6534,21.3877,7.0886,15.9975,2.7694,5.3647,8.7029,8.7284,17.2773,10.7691,7.7247,7.8393
11.9530,14.0481,13.4673,12.5003,11.8951,3.3295,1.5140,9.0786,10.0721,9.5127,10.6816,20.6432,14.8099
6.1122,10.1369,7.7745,2.7173,14.5042,3.0475,1.8040,13.8208,9.0413,19.3966,5.2686,12.8954,14.6369
22.0121,4.3614,19.4368,5.8066,14.4977,2.0416,2.4326,8.5487,13.2233,6.4196,10.9669,21.0601,5.3238
6.5538,10.6284,6.7482,7.3822,13.9167,3.4802,1.6453,13.4953,15.3335,14.6013,4.2139,8.3884,17.9370
19.3992,7.7610,19.4295,5.9902,11.7012,3.0686,4.3702,30.2935,5.9314,19.5130,10.6322,6.3838,17.0650
10.5066,10.6993,15.6054,8.6825,10.6001,0.2852,3.2518,12.1287,12.0840,12.8886,5.9407,4.7979,15.6983
6.2690,11.1111,6.8641,16.6358,1.7756,3.8738,1.3984,6.9797,10.7460,8.6064,5.7067,1.8141,10.4196
11.5498,12.3553,14.8345,17.8603,1.4372,3.0683,4.4322,9.9642,11.3617,7.6383,8.9532,17.7345,6.6861
6.5192,13.7033,8.0816,12.7686,14.8601,3.9485,5.9187,7.3629,13.2995,6.9330,5.8671,8.0789,19.2496
10.0213,14.3358,17.9073,6.6315,14.5042,2.3129,2.3051,29.1172,4.0760,21.5923,8.3303,8.0477,27.0660
14.3960,4.4305,21.4229,3.7363,15.0824,3.7131,4.7005,7.1866,13.4080,8.9891,10.7828,18.7799,4.2410
7.0036,10.7549,9.0035,5.0579,11.7962,3.4282,2.2654,12.8941,14.3454,12.1664,5.0737,15.0283,14.7189
10.0423,9.7613,15.2870,6.1646,17.3698,2.0830,4.7211,6.1660,10.1301,6.1309,5.6103,13.0263,15.4591
7.8056,13.3170,8.6184,2.6486,17.8969,3.5230,2.6828,9.6730,10.6041,6.8992,3.0257,1.0044,25.6126
15.4439,4.3424,20.5167,15.1721,6.9031,2.5801,3.5062,7.6616,12.5618,6.3777,10.4176,8.5238,3.6444
9.8420,10.0901,9.5125,5.1533,17.5752,3.0313,3.0995,16.3382,5.6581,19.8556,4.8186,21.1562,14.7541
8.5036,11.4877,9.9337,10.2697,10.3415,0.9903,4.5845,15.4986,8.6297,13.4123,5.4358,3.2873,18.0171
31.1202,5.0640,21.8957,15.7345,5.6816,0.5003,5.5755,28.1994,4.3977,19.2637,10.9478,4.1378,8.1385
11.8245,9.6828,17.3125,3.6777,16.0640,3.0196,3.5587,25.4589,9.4158,19.9669,7.6458,15.9270,18.6947
13.2766,15.4196,16.4928,3.9546,16.3929,2.7739,3.1939,9.1694,9.6943,15.9216,10.6573,21.7300,15.4391
15.2136,5.9709,21.0067,15.6176,6.7852,2.1155,0.9725,12.3994,15.5232,14.1484,10.3630,21.5537,2.8395
15.2957,11.0190,16.2995,17.2675,4.6504,2.4957,0.1604,8.4097,13.4220,8.4852,9.2005,12.0296,9.6074
11.7567,14.2334,15.9129,2.3446,17.9528,3.7164,4.7859,9.5411,12.9637,8.1862,6.1649,15.8790,19.8615
15.5973,5.4700,19.1517,9.7395,10.3896,3.6846,1.9249,9.9509,13.5782,13.0118,10.9996,0.5262,8.3430
8.6579,13.8075,7.1854,8.2670,14.3331,1.5390,4.9807,9.6334,14.5449,17.3863,5.0994,14.5837,15.0915
8.7006,13.7391,7.3879,12.9673,6.2565,0.2808,5.4131,10.2059,8.8685,15.5875,5.4959,18.3341,9.4256
29.9322,7.2546,19.5282,18.1630,1.9442,3.1193,3.3804,15.6955,8.2406,13.7045,10.7014,12.8557,1.3121
7.8863,11.0709,9.0925,2.9935,15.1156,0.6088,5.2205,13.9256,13.3032,14.1306,5.5049,14.4741,16.3743
27.6069,5.4526,21.7368,6.7560,18.0518,2.1637,3.2222,30.2376,8.9574,20.3028,10.6290,10.5622,17.3830
7.6508,12.8205,7.3918,3.4210,16.6729,2.3768,4.2764,12.6666,10.7662,12.1836,5.3983,5.3484,21.9107
9.8825,12.8222,16.0917,13.3016,8.8780,1.3309,3.7547,24.3493,7.3255,19.6449,4.0297,0.3163,22.1363
8.8559,12.4755,8.4350,6.3018,14.8429,2.1364,4.9435,18.5316,6.8481,19.6321,5.5801,20.0050,16.3069
8.4841,9.0507,14.5401,3.1717,18.6585,2.3444,2.7735,14.0019,12.8506,13.0791,9.7434,13.3789,17.6694
17.9653,5.3255,19.2839,7.1794,10.7212,3.3428,3.5901,8.0926,13.6360,6.2312,10.3327,11.5958,5.8554
18.9950,8.6857,21.6230,1.9093,18.9766,0.1429,3.7082,7.6088,10.7318,7.3918,10.6746,20.8155,12.3886
9.3113,10.0549,7.0444,13.0381,12.6423,3.0167,5.6688,7.1115,10.0312,8.0219,5.8674,1.4529,15.0043
9.2310,11.6533,7.9938,4.8435,17.8180,3.7407,3.9870,31.9433,8.8149,19.0309,5.1025,17.9923,25.8437
15.5612,13.2171,15.6012,8.8437,12.8789,0.7025,3.3023,12.2287,6.3411,19.4481,2.5352,11.0894,15.3284
29.6047,4.2497,20.0660,17.5704,1.9952,2.5925,4.5750,9.3372,11.6612,12.2479,10.2895,6.2845,-3.3336
10.9230,10.6554,17.1522,14.7286,11.3958,2.7651,5.4311,8.2662,15.2382,16.4152,3.4409,2.9444,12.1326
15.5298,8.9235,21.1758,14.2569,6.5793,3.8306,0.8012,8.2048,9.1163,17.4147,10.3513,5.2328,6.0729
26.8398,4.3123,20.3711,16.7381,6.4757,2.8238,2.5281,6.8907,12.0540,9.0020,10.9227,12.0051,-0.4255
14.6925,6.0056,21.0677,11.0421,7.4701,2.8060,4.4429,6.7460,10.8041,8.7087,10.9899,2.3763,5.3275
7.5338,10.7742,8.6298,5.0644,16.5326,0.6209,5.3478,6.3639,11.6541,6.5385,5.9352,20.7429,14.1362
9.1811,11.1564,7.2360,18.8847,5.7385,2.1815,3.0461,8.9887,13.9612,9.7087,5.9527,12.9641,10.2885
10.4402,10.0196,12.9007,7.0599,11.1292,2.1078,1.2882,8.9513,15.6226,13.5627,8.9604,18.3673,9.7000
15.2881,8.6978,12.7450,7.1989,13.2387,1.5494,3.9812,27.4192,7.8049,21.7381,6.5237,14.6269,16.3492
29.9308,9.2676,21.1537,11.0868,7.9136,0.2793,3.1244,13.8827,14.5652,17.9368,10.3750,2.1034,8.5798
27.8501,7.7372,21.8626,3.4554,14.1485,2.1985,2.2928,21.6357,4.8319,20.7585,10.9045,3.5941,14.0296
8.1201,13.5304,9.7490,9.0441,15.8384,3.3918,2.7140,6.7733,13.5321,9.6935,3.4171,16.7158,17.6792
15.5912,15.8879,15.8251,12.0742,6.6052,3.4304,3.1360,9.2385,11.6900,13.0454,9.5188,13.9553,12.1810
11.0236,10.0723,13.2282,18.4767,2.2712,2.1307,3.9187,8.2254,10.2450,9.2398,9.8565,0.2935,8.5350
9.3529,10.6416,17.1102,15.3287,3.9154,3.3981,2.2247,15.1207,4.2266,20.1099,8.7385,9.2109,8.2883
28.0415,6.1288,21.1051,14.0710,2.8889,2.8019,3.0022,6.2632,11.9162,8.9924,10.4019,11.3259,-1.7865
15.4988,11.2878,13.7960,14.0601,9.4984,1.8432,5.3011,18.9405,6.0526,20.4060,5.2497,9.2101,13.3662
8.5244,10.7462,6.8581,16.5555,1.5929,2.7140,4.7727,9.2998,10.8977,6.0799,5.3354,10.2438,8.2093
8.7800,9.9591,16.2294,2.5056,17.8302,3.1242,1.9595,15.3771,4.2493,19.0989,8.8785,8.4033,18.0010
26.6220,4.2764,21.4983,14.6394,2.5759,2.4997,5.4416,9.6342,13.9641,9.0357,10.5769,3.1271,-0.7538
30.1366,7.0834,21.5915,2.8631,17.9126,2.9094,4.8414,11.9991,12.6753,12.4534,10.7032,8.5342,10.8100
9.3737,11.6561,9.9616,9.9620,10.5294,3.6199,0.1078,9.0491,10.1573,6.2067,4.1367,17.1139,15.3420
9.8870,12.8313,8.5802,13.8842,6.2095,3.3845,3.0310,24.5513,5.1398,20.0765,5.0870,3.0755,19.1064
21.4759,6.9716,20.5522,6.3863,11.0561,1.7776,4.1540,16.6581,7.5046,20.7692,10.7691,13.4690,5.9207
7.2815,12.8087,6.2690,17.0634,5.7464,1.6082,3.5626,6.1678,10.5613,6.2710,5.7347,20.1883,9.9104
14.6257,15.3999,14.9289,10.2375,7.9640,2.7077,5.9229,12.0979,9.3856,17.8019,5.4557,21.5596,9.7739
29.7546,9.3479,19.6336,17.6993,1.8730,0.1487,3.5633,25.4981,4.3371,19.1116,10.0829,12.2783,7.7150
6.2714,13.9648,7.4289,10.9369,6.4561,1.3792,3.3647,8.9451,9.4749,12.9706,5.3552,15.6972,11.8479
16.2125,8.6332,20.3003,5.9118,13.1190,2.6141,0.9474,8.2579,12.7969,9.3967,10.9880,18.3103,9.7032
6.1844,13.5606,8.3735,11.3068,14.5735,2.0597,5.4926,6.6154,13.0964,9.7365,5.6490,11.5223,17.1728
15.8681,8.4877,12.7390,11.6318,12.9015,3.7654,3.1817,13.4021,9.9665,15.0428,8.6674,15.9518,9.9863
9.5237,10.9011,7.1861,18.9042,2.6455,2.0654,5.1049,6.6390,12.1619,9.8451,5.9161,16.5723,4.3948
29.5829,5.1112,19.9485,14.5322,4.1175,3.0344,4.6564,13.9233,13.4565,17.3733,10.7789,14.7265,-2.9734
9.9092,11.4793,7.6448,5.7072,14.9265,1.3324,3.2395,8.2525,10.5675,7.4234,5.3450,0.3511,20.5356
9.0421,11.3327,8.5910,10.1709,6.7072,3.0428,0.6390,6.1117,13.2568,7.7861,3.5257,2.0848,14.1158
9.8771,12.9292,6.3550,12.6789,8.2599,0.2756,3.8386,8.3939,12.0060,15.4764,5.8410,4.3837,13.4007
29.8276,5.4045,20.6672,17.5807,3.0252,3.0760,3.7498,7.5564,12.3930,8.7627,10.1136,0.3435,0.8497
22.9050,6.0964,20.3164,10.9815,7.2601,0.2841,5.3124,12.9191,10.8577,14.4117,10.4746,3.1833,5.3020
26.7227,6.1610,19.7266,2.1666,16.3473,2.6083,2.4205,7.7749,11.7603,7.3567,10.7997,2.8181,11.6265
11.1003,13.6624,17.6323,11.9748,13.1117,2.3790,2.7162,6.1302,10.5809,7.2837,10.3056,3.0704,19.0751
9.5542,11.0506,7.5925,15.3393,1.6063,0.2944,4.3459,8.6053,10.9049,8.1411,5.8611,12.4203,7.3081
9.8651,12.9903,8.0200,12.0776,11.1104,2.6559,1.9745,13.0512,9.8108,21.5579,4.9860,10.5282,14.5049
7.4007,12.6462,7.2899,6.9431,15.3985,2.5355,5.5372,12.7731,14.7939,16.1639,3.0553,15.4058,16.5266
14.3586,15.9519,16.2501,3.5995,16.7485,3.7532,5.5069,12.8806,8.5894,14.1896,7.5802,5.8597,22.1096
8.0041,13.5421,16.1243,16.5122,3.5681,3.3560,5.3939,7.8001,13.6146,7.5013,7.3823,9.5252,10.7008
8.3000,10.1030,7.9951,7.2245,13.8513,3.6229,5.6597,30.7930,4.0121,19.0342,5.3521,3.3953,24.0752
9.7243,12.4702,7.3103,14.5313,3.3873,3.5335,3.8012,13.4134,13.5340,12.7185,5.1600,20.0202,8.4095
9.6363,12.7017,8.6896,18.7665,6.1758,3.5193,4.9459,15.5525,7.3522,20.2469,3.0917,13.6474,10.6238
11.3084,11.0621,13.9248,4.3175,17.6645,0.9875,3.6152,7.3135,13.4495,7.6299,5.8787,15.3517,16.9775
10.0974,14.4736,13.4789,14.1958,5.2350,3.1328,3.1194,13.9708,12.7588,14.7734,7.0983,16.1236,12.4999
15.8597,8.4077,19.6360,11.7635,8.4349,0.3193,3.1412,7.2495,10.3131,7.8242,10.7048,1.8284,10.4781
6.7324,13.5265,6.5477,6.7734,14.9704,2.0386,4.9256,8.0182,13.8724,9.5493,3.4346,13.0509,18.1345
6.2010,12.2764,9.4385,12.1754,15.7749,3.2626,5.9091,11.5392,9.1602,13.8393,4.3736,11.7079,17.4997
12.8411,9.2269,20.8065,4.4761,17.7645,3.0376,3.3169,9.4272,15.7524,14.2670,10.7665,11.7288,13.4652
15.2541,7.9767,19.0465,10.5929,7.2861,1.1044,4.5046,14.4373,15.2311,15.6120,10.7980,1.8009,9.3801
15.7783,9.6824,14.7284,15.0835,9.2956,2.1927,4.3935,21.1619,4.2938,19.6045,9.7562,9.3214,12.7932
8.7301,14.3487,14.3203,7.5866,11.3012,1.1355,5.5942,14.8130,14.2431,16.2592,4.8095,15.5173,16.3083
10.7345,14.0126,13.9380,15.1741,3.3482,3.8511,4.4992,22.6675,9.2759,20.0780,7.8528,10.4518,13.9430
13.5718,15.6903,14.7238,14.9099,11.9433,3.3249,2.2833,22.4406,4.8848,21.3303,9.6798,7.5538,22.5941
8.4906,12.9926,9.8454,16.3003,4.9620,2.3310,2.1876,11.8389,8.1970,16.8920,5.1643,1.6339,13.9603
8.2594,12.4266,9.0852,14.9911,6.8682,3.9786,5.6986,15.1513,10.9735,15.5418,3.0987,15.3901,11.4931
11.9551,15.4134,16.5324,7.3971,12.5492,3.7460,4.5970,30.4081,9.9719,20.9534,9.8450,3.1808,27.1060
12.5171,7.7316,21.9228,5.1618,11.2780,3.7579,5.0608,23.8372,9.8828,21.7960,10.4043,10.4404,11.7282
10.4850,14.7439,16.2546,5.2884,14.1088,2.6733,3.2597,27.6785,8.5957,19.5930,2.3637,6.3187,27.7881
9.7063,10.3789,15.7025,16.3402,5.7124,3.6989,5.9075,8.7679,12.3225,9.8678,8.3568,1.4851,10.0073
6.1899,11.5316,9.3210,17.2182,1.2722,1.1125,5.5510,26.3944,9.0974,20.7560,5.9174,13.6200,12.0891
17.5176,7.9248,21.1924,1.8235,18.5249,1.6743,4.9072,9.2647,11.4016,8.0410,10.1569,0.7583,16.6817
6.4939,10.0608,8.9134,7.4290,15.2358,3.0486,4.9291,30.1852,9.7712,20.7809,5.0631,17.0681,21.2053
8.6910,11.3610,9.8599,17.5992,5.5881,2.6454,4.7898,9.0575,12.7292,8.6293,3.2324,12.6233,10.3318
23.0309,9.9823,19.6426,14.8817,7.7350,2.6797,3.3843,12.9899,14.7479,14.9964,10.8149,21.1101,5.1527
10.2017,11.3114,16.6491,4.1826,18.0958,1.8338,3.0672,17.3070,4.8511,20.0621,5.0351,20.1942,17.3052
8.4485,15.2145,16.5686,18.2347,1.0307,0.1174,3.3067,7.2107,13.9369,7.3601,2.7166,10.0879,12.7259
10.4892,9.9924,17.7463,8.1259,10.1879,3.3661,0.3582,12.7066,15.6618,12.7578,8.6072,15.9068,12.2871
15.4094,8.4677,17.1456,8.2902,14.6295,3.7281,5.0490,14.8966,9.4247,16.1056,5.9599,19.1434,10.1277
23.7054,7.0585,20.4853,10.9552,5.7439,2.5594,4.1342,26.0269,8.3560,19.6674,10.9676,15.0139,7.0564
11.4021,14.9245,14.1877,17.8559,6.1324,2.7838,4.4629,7.4922,11.9198,9.5901,2.3443,0.5097,16.3089
8.2564,12.6927,6.3611,10.0045,10.4002,2.9513,4.0023,19.9972,8.9454,20.0584,5.5079,4.0035,18.8656
9.0536,10.3790,12.9317,15.7604,4.6325,0.4892,3.1191,9.7499,13.1597,7.3321,7.7748,16.7836,8.9754
15.3446,10.9262,16.1530,14.2423,3.9376,2.9921,5.4869,12.4306,15.1640,16.2263,4.3855,6.7693,7.4234
